"";"Subject";"Contingency";"Block";"Condition";"SoundID";"Correctness"
"30267";10;4;5;2;3;TRUE
"30270";10;4;5;2;5;TRUE
"30287";10;4;6;2;2;TRUE
"30290";10;4;6;2;3;TRUE
"30293";10;4;6;2;6;TRUE
"30296";10;4;6;2;1;TRUE
"30299";10;4;6;2;8;TRUE
"30302";10;4;6;2;5;TRUE
"30321";10;4;7;2;4;TRUE
"30324";10;4;7;2;5;TRUE
"30327";10;4;7;2;3;TRUE
"30330";10;4;7;2;8;TRUE
"30333";10;4;7;2;6;TRUE
"30336";10;4;7;2;1;TRUE
"30355";10;5;1;1;1;TRUE
"30358";10;5;1;1;2;TRUE
"30364";10;5;1;1;4;TRUE
"30388";10;5;2;1;3;TRUE
"30391";10;5;2;1;1;TRUE
"30394";10;5;2;1;8;FALSE
"30397";10;5;2;1;7;FALSE
"30400";10;5;2;1;5;TRUE
"30403";10;5;2;1;4;TRUE
"30421";10;5;3;1;8;TRUE
"30424";10;5;3;1;1;TRUE
"30427";10;5;3;1;3;FALSE
"30430";10;5;3;1;7;TRUE
"30433";10;5;3;1;5;FALSE
"30436";10;5;3;1;4;TRUE
"30453";10;5;4;1;6;TRUE
"30456";10;5;4;1;8;FALSE
"30459";10;5;4;1;4;TRUE
"30462";10;5;4;1;2;TRUE
"30465";10;5;4;1;3;TRUE
"30468";10;5;4;1;7;TRUE
"30484";10;5;5;1;6;TRUE
"30487";10;5;5;1;8;TRUE
"30490";10;5;5;1;2;TRUE
"30493";10;5;5;1;4;FALSE
"30496";10;5;5;1;3;FALSE
"30499";10;5;5;1;5;TRUE
"30518";10;5;6;1;2;TRUE
"30521";10;5;6;1;3;TRUE
"30524";10;5;6;1;6;TRUE
"30527";10;5;6;1;1;TRUE
"30530";10;5;6;1;8;TRUE
"30533";10;5;6;1;5;TRUE
"30551";10;5;7;1;4;TRUE
"30554";10;5;7;1;5;TRUE
"30557";10;5;7;1;3;TRUE
"30560";10;5;7;1;8;TRUE
"30563";10;5;7;1;6;FALSE
"30566";10;5;7;1;1;TRUE
"30583";10;6;1;2;1;FALSE
"30589";10;6;1;2;8;FALSE
"30598";10;6;1;2;6;TRUE
"30616";10;6;2;2;3;TRUE
"30619";10;6;2;2;1;TRUE
"30622";10;6;2;2;8;FALSE
"30625";10;6;2;2;7;FALSE
"30628";10;6;2;2;5;FALSE
"30631";10;6;2;2;4;TRUE
"30649";10;6;3;2;8;TRUE
"30652";10;6;3;2;1;TRUE
"30655";10;6;3;2;3;TRUE
"30658";10;6;3;2;7;FALSE
"30661";10;6;3;2;5;TRUE
"30664";10;6;3;2;4;TRUE
"30682";10;6;4;2;6;TRUE
"30685";10;6;4;2;8;TRUE
"30688";10;6;4;2;4;TRUE
"30691";10;6;4;2;2;TRUE
"30694";10;6;4;2;3;TRUE
"30697";10;6;4;2;7;TRUE
"30716";10;6;5;2;6;TRUE
"30719";10;6;5;2;8;TRUE
"30722";10;6;5;2;2;TRUE
"30725";10;6;5;2;4;TRUE
"30728";10;6;5;2;3;TRUE
"30731";10;6;5;2;5;TRUE
"30749";10;6;6;2;2;TRUE
"30752";10;6;6;2;3;TRUE
"30755";10;6;6;2;6;FALSE
"30758";10;6;6;2;1;TRUE
"30761";10;6;6;2;8;TRUE
"30764";10;6;6;2;5;TRUE
"30781";10;6;7;2;4;TRUE
"30784";10;6;7;2;5;TRUE
"30787";10;6;7;2;3;TRUE
"30790";10;6;7;2;8;TRUE
"30793";10;6;7;2;6;TRUE
"30796";10;6;7;2;1;TRUE
"30814";10;7;1;1;1;TRUE
"30823";10;7;1;1;4;TRUE
"30848";10;7;2;1;3;TRUE
"30851";10;7;2;1;1;TRUE
"30863";10;7;2;1;4;TRUE
"30883";10;7;3;1;1;TRUE
"30886";10;7;3;1;3;TRUE
"30895";10;7;3;1;4;TRUE
"30918";10;7;4;1;8;TRUE
"30921";10;7;4;1;4;TRUE
"30924";10;7;4;1;2;TRUE
"30927";10;7;4;1;3;TRUE
"30930";10;7;4;1;7;TRUE
"30951";10;7;5;1;6;FALSE
"30954";10;7;5;1;8;TRUE
"30957";10;7;5;1;2;TRUE
"30960";10;7;5;1;4;FALSE
"30963";10;7;5;1;3;TRUE
"30966";10;7;5;1;5;TRUE
"30985";10;7;6;1;2;TRUE
"30988";10;7;6;1;3;TRUE
"30991";10;7;6;1;6;FALSE
"30994";10;7;6;1;1;TRUE
"30997";10;7;6;1;8;TRUE
"31000";10;7;6;1;5;TRUE
"31017";10;7;7;1;4;TRUE
"31020";10;7;7;1;5;TRUE
"31023";10;7;7;1;3;TRUE
"31026";10;7;7;1;8;TRUE
"31029";10;7;7;1;6;TRUE
"31032";10;7;7;1;1;TRUE
"31054";10;8;1;2;1;FALSE
"31057";10;8;1;2;2;FALSE
"31063";10;8;1;2;4;FALSE
"31066";10;8;1;2;5;TRUE
"31069";10;8;1;2;6;FALSE
"31088";10;8;2;2;3;TRUE
"31091";10;8;2;2;1;TRUE
"31097";10;8;2;2;7;TRUE
"31100";10;8;2;2;5;FALSE
"31103";10;8;2;2;4;FALSE
"31120";10;8;3;2;8;TRUE
"31123";10;8;3;2;1;FALSE
"31126";10;8;3;2;3;TRUE
"31129";10;8;3;2;7;TRUE
"31132";10;8;3;2;5;TRUE
"31135";10;8;3;2;4;FALSE
"31150";10;8;4;2;6;TRUE
"31153";10;8;4;2;8;FALSE
"31156";10;8;4;2;4;TRUE
"31159";10;8;4;2;2;TRUE
"31162";10;8;4;2;3;TRUE
"31165";10;8;4;2;7;FALSE
"31182";10;8;5;2;6;FALSE
"31185";10;8;5;2;8;TRUE
"31188";10;8;5;2;2;TRUE
"31191";10;8;5;2;4;TRUE
"31194";10;8;5;2;3;TRUE
"31197";10;8;5;2;5;TRUE
"31217";10;8;6;2;2;TRUE
"31220";10;8;6;2;3;TRUE
"31223";10;8;6;2;6;TRUE
"31226";10;8;6;2;1;TRUE
"31229";10;8;6;2;8;TRUE
"31232";10;8;6;2;5;TRUE
"31251";10;8;7;2;4;TRUE
"31254";10;8;7;2;5;TRUE
"31257";10;8;7;2;3;TRUE
"31260";10;8;7;2;8;TRUE
"31263";10;8;7;2;6;TRUE
"31266";10;8;7;2;1;TRUE
"31292";10;9;1;1;4;TRUE
"31295";10;9;1;1;5;TRUE
"31315";10;9;2;1;3;TRUE
"31318";10;9;2;1;1;TRUE
"31327";10;9;2;1;5;FALSE
"31330";10;9;2;1;4;TRUE
"31350";10;9;3;1;8;TRUE
"31353";10;9;3;1;1;TRUE
"31356";10;9;3;1;3;TRUE
"31359";10;9;3;1;7;TRUE
"31362";10;9;3;1;5;TRUE
"31365";10;9;3;1;4;TRUE
"31385";10;9;4;1;6;TRUE
"31388";10;9;4;1;8;TRUE
"31391";10;9;4;1;4;TRUE
"31394";10;9;4;1;2;TRUE
"31397";10;9;4;1;3;TRUE
"31400";10;9;4;1;7;TRUE
"31413";10;9;5;1;6;TRUE
"31416";10;9;5;1;8;TRUE
"31419";10;9;5;1;2;TRUE
"31422";10;9;5;1;4;TRUE
"31425";10;9;5;1;3;TRUE
"31428";10;9;5;1;5;TRUE
"31447";10;9;6;1;2;TRUE
"31450";10;9;6;1;3;TRUE
"31453";10;9;6;1;6;TRUE
"31456";10;9;6;1;1;TRUE
"31459";10;9;6;1;8;TRUE
"31462";10;9;6;1;5;TRUE
"31479";10;9;7;1;4;TRUE
"31482";10;9;7;1;5;TRUE
"31485";10;9;7;1;3;TRUE
"31488";10;9;7;1;8;TRUE
"31491";10;9;7;1;6;TRUE
"31494";10;9;7;1;1;FALSE
"31515";10;10;1;2;1;TRUE
"31518";10;10;1;2;2;TRUE
"31521";10;10;1;2;8;TRUE
"31524";10;10;1;2;4;TRUE
"31527";10;10;1;2;5;TRUE
"31547";10;10;2;2;3;TRUE
"31550";10;10;2;2;1;TRUE
"31553";10;10;2;2;8;TRUE
"31556";10;10;2;2;7;TRUE
"31559";10;10;2;2;5;TRUE
"31562";10;10;2;2;4;TRUE
"31579";10;10;3;2;8;TRUE
"31582";10;10;3;2;1;TRUE
"31585";10;10;3;2;3;TRUE
"31588";10;10;3;2;7;TRUE
"31591";10;10;3;2;5;TRUE
"31594";10;10;3;2;4;TRUE
"31614";10;10;4;2;6;TRUE
"31617";10;10;4;2;8;TRUE
"31620";10;10;4;2;4;TRUE
"31623";10;10;4;2;2;TRUE
"31626";10;10;4;2;3;TRUE
"31629";10;10;4;2;7;TRUE
"31642";10;10;5;2;6;FALSE
"31645";10;10;5;2;8;TRUE
"31648";10;10;5;2;2;TRUE
"31651";10;10;5;2;4;TRUE
"31654";10;10;5;2;3;TRUE
"31657";10;10;5;2;5;TRUE
"31676";10;10;6;2;2;TRUE
"31679";10;10;6;2;3;TRUE
"31682";10;10;6;2;6;TRUE
"31685";10;10;6;2;1;TRUE
"31688";10;10;6;2;8;TRUE
"31691";10;10;6;2;5;TRUE
"31705";10;10;7;2;4;TRUE
"31708";10;10;7;2;5;TRUE
"31711";10;10;7;2;3;TRUE
"31714";10;10;7;2;8;TRUE
"31717";10;10;7;2;6;TRUE
"31720";10;10;7;2;1;TRUE
"31740";10;11;1;1;1;TRUE
"31743";10;11;1;1;2;TRUE
"31749";10;11;1;1;4;TRUE
"31752";10;11;1;1;5;FALSE
"31775";10;11;2;1;3;FALSE
"31778";10;11;2;1;1;TRUE
"31781";10;11;2;1;8;FALSE
"31784";10;11;2;1;7;TRUE
"31787";10;11;2;1;5;TRUE
"31790";10;11;2;1;4;TRUE
"31807";10;11;3;1;8;TRUE
"31810";10;11;3;1;1;TRUE
"31813";10;11;3;1;3;TRUE
"31816";10;11;3;1;7;TRUE
"31819";10;11;3;1;5;TRUE
"31822";10;11;3;1;4;TRUE
"31828";10;11;4;1;6;TRUE
"31831";10;11;4;1;8;TRUE
"31834";10;11;4;1;4;TRUE
"31837";10;11;4;1;2;TRUE
"31840";10;11;4;1;3;TRUE
"31843";10;11;4;1;7;TRUE
"31863";10;11;5;1;6;TRUE
"31866";10;11;5;1;8;TRUE
"31869";10;11;5;1;2;TRUE
"31872";10;11;5;1;4;TRUE
"31875";10;11;5;1;3;TRUE
"31878";10;11;5;1;5;TRUE
"31894";10;11;6;1;2;TRUE
"31897";10;11;6;1;3;TRUE
"31900";10;11;6;1;6;TRUE
"31903";10;11;6;1;1;TRUE
"31906";10;11;6;1;8;TRUE
"31909";10;11;6;1;5;TRUE
"31923";10;11;7;1;4;TRUE
"31926";10;11;7;1;5;TRUE
"31929";10;11;7;1;3;TRUE
"31932";10;11;7;1;8;TRUE
"31935";10;11;7;1;6;TRUE
"31938";10;11;7;1;1;TRUE
"31979";10;12;2;2;3;TRUE
"31982";10;12;2;2;1;TRUE
"31991";10;12;2;2;5;TRUE
"31994";10;12;2;2;4;TRUE
"32011";10;12;3;2;1;TRUE
"32014";10;12;3;2;3;TRUE
"32020";10;12;3;2;5;TRUE
"32023";10;12;3;2;4;TRUE
"32040";10;12;4;2;6;TRUE
"32043";10;12;4;2;8;TRUE
"32046";10;12;4;2;4;TRUE
"32049";10;12;4;2;2;TRUE
"32052";10;12;4;2;3;TRUE
"32055";10;12;4;2;7;FALSE
"32075";10;12;5;2;6;TRUE
"32078";10;12;5;2;8;TRUE
"32081";10;12;5;2;2;FALSE
"32084";10;12;5;2;4;TRUE
"32087";10;12;5;2;3;TRUE
"32090";10;12;5;2;5;TRUE
"32110";10;12;6;2;2;TRUE
"32113";10;12;6;2;3;TRUE
"32116";10;12;6;2;6;TRUE
"32119";10;12;6;2;1;TRUE
"32122";10;12;6;2;8;FALSE
"32125";10;12;6;2;5;TRUE
"32141";10;12;7;2;4;TRUE
"32144";10;12;7;2;5;TRUE
"32147";10;12;7;2;3;TRUE
"32150";10;12;7;2;8;TRUE
"32153";10;12;7;2;6;TRUE
"32156";10;12;7;2;1;TRUE
"32178";10;13;1;1;1;TRUE
"32181";10;13;1;1;2;TRUE
"32187";10;13;1;1;4;TRUE
"32190";10;13;1;1;5;TRUE
"32209";10;13;2;1;3;TRUE
"32212";10;13;2;1;1;TRUE
"32215";10;13;2;1;8;TRUE
"32221";10;13;2;1;5;TRUE
"32224";10;13;2;1;4;TRUE
"32241";10;13;3;1;8;TRUE
"32244";10;13;3;1;1;TRUE
"32247";10;13;3;1;3;TRUE
"32250";10;13;3;1;7;FALSE
"32253";10;13;3;1;5;FALSE
"32256";10;13;3;1;4;TRUE
"32272";10;13;4;1;6;TRUE
"32275";10;13;4;1;8;TRUE
"32278";10;13;4;1;4;TRUE
"32281";10;13;4;1;2;TRUE
"32284";10;13;4;1;3;TRUE
"32287";10;13;4;1;7;FALSE
"32305";10;13;5;1;6;FALSE
"32308";10;13;5;1;8;TRUE
"32311";10;13;5;1;2;TRUE
"32314";10;13;5;1;4;FALSE
"32317";10;13;5;1;3;TRUE
"32320";10;13;5;1;5;TRUE
"32336";10;13;6;1;2;FALSE
"32339";10;13;6;1;3;TRUE
"32342";10;13;6;1;6;FALSE
"32345";10;13;6;1;1;TRUE
"32348";10;13;6;1;8;TRUE
"32351";10;13;6;1;5;TRUE
"32367";10;13;7;1;4;FALSE
"32370";10;13;7;1;5;TRUE
"32373";10;13;7;1;3;TRUE
"32376";10;13;7;1;8;TRUE
"32379";10;13;7;1;6;TRUE
"32382";10;13;7;1;1;TRUE
"32399";10;14;1;2;1;TRUE
"32402";10;14;1;2;2;TRUE
"32405";10;14;1;2;8;TRUE
"32408";10;14;1;2;4;TRUE
"32411";10;14;1;2;5;TRUE
"32435";10;14;2;2;3;TRUE
"32438";10;14;2;2;1;TRUE
"32441";10;14;2;2;8;FALSE
"32447";10;14;2;2;5;TRUE
"32450";10;14;2;2;4;TRUE
"32466";10;14;3;2;8;TRUE
"32469";10;14;3;2;1;TRUE
"32472";10;14;3;2;3;TRUE
"32478";10;14;3;2;5;TRUE
"32481";10;14;3;2;4;TRUE
"32501";10;14;4;2;8;TRUE
"32504";10;14;4;2;4;TRUE
"32507";10;14;4;2;2;TRUE
"32510";10;14;4;2;3;TRUE
"32513";10;14;4;2;7;FALSE
"32531";10;14;5;2;6;TRUE
"32534";10;14;5;2;8;TRUE
"32537";10;14;5;2;2;TRUE
"32540";10;14;5;2;4;TRUE
"32543";10;14;5;2;3;TRUE
"32546";10;14;5;2;5;TRUE
"32562";10;14;6;2;2;TRUE
"32565";10;14;6;2;3;TRUE
"32568";10;14;6;2;6;TRUE
"32571";10;14;6;2;1;TRUE
"32574";10;14;6;2;8;TRUE
"32577";10;14;6;2;5;TRUE
"32593";10;14;7;2;4;TRUE
"32596";10;14;7;2;5;TRUE
"32599";10;14;7;2;3;TRUE
"32602";10;14;7;2;8;TRUE
"32605";10;14;7;2;6;TRUE
"32608";10;14;7;2;1;TRUE
"32822";11;1;1;2;1;TRUE
"32828";11;1;1;2;3;FALSE
"32853";11;1;2;2;6;FALSE
"32856";11;1;2;2;7;TRUE
"32859";11;1;2;2;3;FALSE
"32862";11;1;2;2;8;TRUE
"32865";11;1;2;2;4;FALSE
"32868";11;1;2;2;1;TRUE
"32886";11;1;3;2;4;FALSE
"32889";11;1;3;2;5;TRUE
"32892";11;1;3;2;7;TRUE
"32895";11;1;3;2;8;TRUE
"32898";11;1;3;2;6;TRUE
"32901";11;1;3;2;3;TRUE
"32921";11;1;4;2;1;TRUE
"32924";11;1;4;2;4;NA
"32927";11;1;4;2;8;TRUE
"32930";11;1;4;2;3;TRUE
"32933";11;1;4;2;5;TRUE
"32936";11;1;4;2;2;FALSE
"32956";11;1;5;2;7;TRUE
"32959";11;1;5;2;1;TRUE
"32962";11;1;5;2;2;TRUE
"32965";11;1;5;2;6;NA
"32968";11;1;5;2;4;FALSE
"32971";11;1;5;2;5;FALSE
"32990";11;1;6;2;2;TRUE
"32993";11;1;6;2;3;TRUE
"32996";11;1;6;2;1;TRUE
"32999";11;1;6;2;4;TRUE
"33002";11;1;6;2;5;TRUE
"33005";11;1;6;2;7;TRUE
"33026";11;1;7;2;2;FALSE
"33029";11;1;7;2;6;FALSE
"33032";11;1;7;2;4;TRUE
"33035";11;1;7;2;1;TRUE
"33038";11;1;7;2;3;TRUE
"33041";11;1;7;2;8;TRUE
"33063";11;2;1;1;1;TRUE
"33069";11;2;1;1;3;TRUE
"33095";11;2;2;1;6;TRUE
"33098";11;2;2;1;7;TRUE
"33101";11;2;2;1;3;FALSE
"33104";11;2;2;1;8;TRUE
"33107";11;2;2;1;4;FALSE
"33110";11;2;2;1;1;NA
"33130";11;2;3;1;4;TRUE
"33133";11;2;3;1;5;TRUE
"33136";11;2;3;1;7;TRUE
"33139";11;2;3;1;8;TRUE
"33142";11;2;3;1;6;TRUE
"33145";11;2;3;1;3;TRUE
"33165";11;2;4;1;1;TRUE
"33168";11;2;4;1;4;NA
"33171";11;2;4;1;8;TRUE
"33174";11;2;4;1;3;TRUE
"33177";11;2;4;1;5;TRUE
"33180";11;2;4;1;2;TRUE
"33201";11;2;5;1;7;TRUE
"33204";11;2;5;1;1;TRUE
"33207";11;2;5;1;2;TRUE
"33210";11;2;5;1;6;TRUE
"33213";11;2;5;1;4;TRUE
"33216";11;2;5;1;5;TRUE
"33237";11;2;6;1;2;TRUE
"33240";11;2;6;1;3;TRUE
"33243";11;2;6;1;1;TRUE
"33246";11;2;6;1;4;TRUE
"33249";11;2;6;1;5;TRUE
"33252";11;2;6;1;7;TRUE
"33271";11;2;7;1;2;TRUE
"33274";11;2;7;1;6;TRUE
"33277";11;2;7;1;4;TRUE
"33280";11;2;7;1;1;TRUE
"33283";11;2;7;1;3;TRUE
"33286";11;2;7;1;8;TRUE
"33307";11;3;1;2;6;NA
"33310";11;3;1;2;1;TRUE
"33313";11;3;1;2;7;FALSE
"33319";11;3;1;2;5;FALSE
"33322";11;3;1;2;8;TRUE
"33342";11;3;2;2;6;TRUE
"33345";11;3;2;2;7;TRUE
"33348";11;3;2;2;3;TRUE
"33351";11;3;2;2;8;TRUE
"33354";11;3;2;2;4;TRUE
"33357";11;3;2;2;1;TRUE
"33375";11;3;3;2;4;TRUE
"33378";11;3;3;2;5;TRUE
"33381";11;3;3;2;7;TRUE
"33384";11;3;3;2;8;TRUE
"33387";11;3;3;2;6;TRUE
"33390";11;3;3;2;3;TRUE
"33411";11;3;4;2;1;TRUE
"33414";11;3;4;2;4;TRUE
"33417";11;3;4;2;8;FALSE
"33420";11;3;4;2;3;TRUE
"33423";11;3;4;2;5;TRUE
"33426";11;3;4;2;2;TRUE
"33447";11;3;5;2;7;TRUE
"33450";11;3;5;2;1;TRUE
"33453";11;3;5;2;2;TRUE
"33456";11;3;5;2;6;TRUE
"33459";11;3;5;2;4;TRUE
"33462";11;3;5;2;5;TRUE
"33481";11;3;6;2;2;TRUE
"33484";11;3;6;2;3;TRUE
"33487";11;3;6;2;1;TRUE
"33490";11;3;6;2;4;FALSE
"33493";11;3;6;2;5;TRUE
"33496";11;3;6;2;7;TRUE
"33516";11;3;7;2;2;TRUE
"33519";11;3;7;2;6;TRUE
"33522";11;3;7;2;4;TRUE
"33525";11;3;7;2;1;TRUE
"33528";11;3;7;2;3;TRUE
"33531";11;3;7;2;8;TRUE
"33550";11;4;1;1;6;TRUE
"33553";11;4;1;1;1;TRUE
"33556";11;4;1;1;7;TRUE
"33559";11;4;1;1;3;TRUE
"33587";11;4;2;1;6;TRUE
"33590";11;4;2;1;7;NA
"33593";11;4;2;1;3;TRUE
"33596";11;4;2;1;8;TRUE
"33599";11;4;2;1;4;TRUE
"33602";11;4;2;1;1;TRUE
"33622";11;4;3;1;4;TRUE
"33625";11;4;3;1;5;TRUE
"33628";11;4;3;1;7;TRUE
"33631";11;4;3;1;8;TRUE
"33634";11;4;3;1;6;TRUE
"33637";11;4;3;1;3;TRUE
"33658";11;4;4;1;1;TRUE
"33661";11;4;4;1;4;TRUE
"33664";11;4;4;1;8;TRUE
"33667";11;4;4;1;3;TRUE
"33670";11;4;4;1;5;TRUE
"33673";11;4;4;1;2;FALSE
"33695";11;4;5;1;7;TRUE
"33698";11;4;5;1;1;TRUE
"33701";11;4;5;1;2;TRUE
"33704";11;4;5;1;6;TRUE
"33707";11;4;5;1;4;TRUE
"33710";11;4;5;1;5;TRUE
"33731";11;4;6;1;2;TRUE
"33734";11;4;6;1;3;TRUE
"33737";11;4;6;1;1;TRUE
"33740";11;4;6;1;4;TRUE
"33743";11;4;6;1;5;TRUE
"33746";11;4;6;1;7;TRUE
"33768";11;4;7;1;2;TRUE
"33771";11;4;7;1;6;TRUE
"33774";11;4;7;1;4;TRUE
"33777";11;4;7;1;1;FALSE
"33780";11;4;7;1;3;TRUE
"33783";11;4;7;1;8;TRUE
"33802";11;5;1;2;6;TRUE
"33805";11;5;1;2;1;TRUE
"33808";11;5;1;2;7;TRUE
"33811";11;5;1;2;3;TRUE
"33839";11;5;2;2;6;TRUE
"33842";11;5;2;2;7;TRUE
"33845";11;5;2;2;3;TRUE
"33848";11;5;2;2;8;FALSE
"33851";11;5;2;2;4;TRUE
"33854";11;5;2;2;1;TRUE
"33876";11;5;3;2;4;TRUE
"33879";11;5;3;2;5;TRUE
"33882";11;5;3;2;7;TRUE
"33885";11;5;3;2;8;TRUE
"33888";11;5;3;2;6;TRUE
"33891";11;5;3;2;3;TRUE
"33912";11;5;4;2;1;NA
"33915";11;5;4;2;4;FALSE
"33918";11;5;4;2;8;FALSE
"33921";11;5;4;2;3;TRUE
"33924";11;5;4;2;5;TRUE
"33927";11;5;4;2;2;TRUE
"33948";11;5;5;2;7;TRUE
"33951";11;5;5;2;1;TRUE
"33954";11;5;5;2;2;TRUE
"33957";11;5;5;2;6;TRUE
"33960";11;5;5;2;4;TRUE
"33963";11;5;5;2;5;TRUE
"33983";11;5;6;2;2;TRUE
"33986";11;5;6;2;3;TRUE
"33989";11;5;6;2;1;TRUE
"33992";11;5;6;2;4;TRUE
"33995";11;5;6;2;5;TRUE
"33998";11;5;6;2;7;TRUE
"34020";11;5;7;2;2;TRUE
"34023";11;5;7;2;6;TRUE
"34026";11;5;7;2;4;TRUE
"34029";11;5;7;2;1;TRUE
"34032";11;5;7;2;3;TRUE
"34035";11;5;7;2;8;TRUE
"34056";11;6;1;1;6;TRUE
"34059";11;6;1;1;1;TRUE
"34062";11;6;1;1;7;TRUE
"34065";11;6;1;1;3;TRUE
"34092";11;6;2;1;6;FALSE
"34095";11;6;2;1;7;TRUE
"34098";11;6;2;1;3;TRUE
"34101";11;6;2;1;8;TRUE
"34104";11;6;2;1;4;FALSE
"34107";11;6;2;1;1;TRUE
"34128";11;6;3;1;4;TRUE
"34131";11;6;3;1;5;TRUE
"34134";11;6;3;1;7;TRUE
"34137";11;6;3;1;8;TRUE
"34140";11;6;3;1;6;TRUE
"34143";11;6;3;1;3;TRUE
"34165";11;6;4;1;1;TRUE
"34168";11;6;4;1;4;TRUE
"34171";11;6;4;1;8;TRUE
"34174";11;6;4;1;3;TRUE
"34177";11;6;4;1;5;TRUE
"34180";11;6;4;1;2;TRUE
"34201";11;6;5;1;7;TRUE
"34204";11;6;5;1;1;TRUE
"34207";11;6;5;1;2;TRUE
"34210";11;6;5;1;6;TRUE
"34213";11;6;5;1;4;TRUE
"34216";11;6;5;1;5;TRUE
"34238";11;6;6;1;2;TRUE
"34241";11;6;6;1;3;TRUE
"34244";11;6;6;1;1;TRUE
"34247";11;6;6;1;4;TRUE
"34250";11;6;6;1;5;TRUE
"34253";11;6;6;1;7;TRUE
"34273";11;6;7;1;2;TRUE
"34276";11;6;7;1;6;TRUE
"34279";11;6;7;1;4;TRUE
"34282";11;6;7;1;1;TRUE
"34285";11;6;7;1;3;TRUE
"34288";11;6;7;1;8;TRUE
"34311";11;7;1;2;6;TRUE
"34314";11;7;1;2;1;TRUE
"34317";11;7;1;2;7;FALSE
"34320";11;7;1;2;3;TRUE
"34323";11;7;1;2;5;TRUE
"34326";11;7;1;2;8;FALSE
"34347";11;7;2;2;6;TRUE
"34350";11;7;2;2;7;TRUE
"34353";11;7;2;2;3;TRUE
"34356";11;7;2;2;8;TRUE
"34359";11;7;2;2;4;TRUE
"34362";11;7;2;2;1;TRUE
"34384";11;7;3;2;4;TRUE
"34387";11;7;3;2;5;TRUE
"34390";11;7;3;2;7;TRUE
"34393";11;7;3;2;8;TRUE
"34396";11;7;3;2;6;TRUE
"34399";11;7;3;2;3;TRUE
"34419";11;7;4;2;1;TRUE
"34422";11;7;4;2;4;TRUE
"34425";11;7;4;2;8;TRUE
"34428";11;7;4;2;3;TRUE
"34431";11;7;4;2;5;TRUE
"34434";11;7;4;2;2;FALSE
"34455";11;7;5;2;7;TRUE
"34458";11;7;5;2;1;TRUE
"34461";11;7;5;2;2;TRUE
"34464";11;7;5;2;6;TRUE
"34467";11;7;5;2;4;TRUE
"34470";11;7;5;2;5;TRUE
"34490";11;7;6;2;2;TRUE
"34493";11;7;6;2;3;TRUE
"34496";11;7;6;2;1;FALSE
"34499";11;7;6;2;4;TRUE
"34502";11;7;6;2;5;TRUE
"34505";11;7;6;2;7;TRUE
"34526";11;7;7;2;2;TRUE
"34529";11;7;7;2;6;TRUE
"34532";11;7;7;2;4;TRUE
"34535";11;7;7;2;1;TRUE
"34538";11;7;7;2;3;TRUE
"34541";11;7;7;2;8;TRUE
"34561";11;8;1;1;6;TRUE
"34564";11;8;1;1;1;TRUE
"34567";11;8;1;1;7;FALSE
"34570";11;8;1;1;3;TRUE
"34598";11;8;2;1;6;TRUE
"34601";11;8;2;1;7;TRUE
"34604";11;8;2;1;3;TRUE
"34607";11;8;2;1;8;TRUE
"34610";11;8;2;1;4;TRUE
"34613";11;8;2;1;1;TRUE
"34633";11;8;3;1;4;TRUE
"34636";11;8;3;1;5;TRUE
"34639";11;8;3;1;7;TRUE
"34642";11;8;3;1;8;TRUE
"34645";11;8;3;1;6;FALSE
"34648";11;8;3;1;3;TRUE
"34669";11;8;4;1;1;TRUE
"34672";11;8;4;1;4;TRUE
"34675";11;8;4;1;8;TRUE
"34678";11;8;4;1;3;TRUE
"34681";11;8;4;1;5;TRUE
"34684";11;8;4;1;2;TRUE
"34703";11;8;5;1;7;FALSE
"34706";11;8;5;1;1;TRUE
"34709";11;8;5;1;2;TRUE
"34712";11;8;5;1;6;TRUE
"34715";11;8;5;1;4;TRUE
"34718";11;8;5;1;5;TRUE
"34739";11;8;6;1;2;TRUE
"34742";11;8;6;1;3;TRUE
"34745";11;8;6;1;1;FALSE
"34748";11;8;6;1;4;TRUE
"34751";11;8;6;1;5;TRUE
"34754";11;8;6;1;7;TRUE
"34775";11;8;7;1;2;TRUE
"34778";11;8;7;1;6;TRUE
"34781";11;8;7;1;4;TRUE
"34784";11;8;7;1;1;TRUE
"34787";11;8;7;1;3;TRUE
"34790";11;8;7;1;8;TRUE
"34812";11;9;1;2;6;TRUE
"34815";11;9;1;2;1;TRUE
"34818";11;9;1;2;7;FALSE
"34824";11;9;1;2;5;TRUE
"34846";11;9;2;2;6;TRUE
"34849";11;9;2;2;7;TRUE
"34855";11;9;2;2;8;TRUE
"34858";11;9;2;2;4;TRUE
"34861";11;9;2;2;1;TRUE
"34882";11;9;3;2;4;TRUE
"34885";11;9;3;2;5;FALSE
"34888";11;9;3;2;7;TRUE
"34891";11;9;3;2;8;TRUE
"34894";11;9;3;2;6;TRUE
"34897";11;9;3;2;3;NA
"34918";11;9;4;2;1;TRUE
"34921";11;9;4;2;4;TRUE
"34924";11;9;4;2;8;TRUE
"34927";11;9;4;2;3;TRUE
"34930";11;9;4;2;5;TRUE
"34933";11;9;4;2;2;TRUE
"34955";11;9;5;2;7;TRUE
"34958";11;9;5;2;1;FALSE
"34961";11;9;5;2;2;TRUE
"34964";11;9;5;2;6;TRUE
"34967";11;9;5;2;4;FALSE
"34970";11;9;5;2;5;TRUE
